Test ID,Timestamp,Environment,Keyword,Status,Pass Percentage (%),Matched/Total,Status Color,Response Time (ms),HTTP Status Code,Error Message,Test Duration (s)
TST_001,2025-11-06T05:34:31.776Z,prod-api,refrigerator (Refrigerator),PASS,100.00%,100/100,#C8E6C9,1217,200,,1.26
